AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Cundinamarca,Pasca,12,12.15,2.4533333333,7.8258333333,1.615,31.5,,0.3475,0.02,,0.65,0,33.25,6.5,0.305,0.75,2.2675,0,0.2191666666,0,,0.25,0,0,0,,,0,0.025,,0,,,0,0.08,0,,,0,,,19.274999999999999,19.274999999999999,MEDIO
2015,Cundinamarca,Puerto Salgar,16,6.96875,1.670625,7.303125,1.113125,196.2,,0.113,0,0,31.966666666599998,0,147.6,8.5,0.3622222222,7.4,3.485,0,0.02,0.23,0.02,13.625,0,0,0,,0,0,0,,0,0,,0,0,0,,,,,,4.88125,4.88125,SIN RIESGO
2015,Cundinamarca,Pulí,8,13.4,1.9925,7.2675,1.2775,50.333333333299997,,0.0633333333,0,0,0,0,60.666666666600001,8.666666666599999,0.05,0.3333333333,0.8666666666,0,0.0725,,,8.75,0.125,0,0,,0,,0,0,0,,0,0,,,,,,,,19.03875,19.03875,MEDIO
2015,La Guajira,San Juan Del Cesar,14,5.1428571428,1.155,6.69,1.225,16.7,,,,,,,17.166666666600001,59,,,,,,,,235.7142857142,15.4285714285,,,,,,,,,,,,,,,,,,,13.792857,13.792857,BAJO
2015,Cundinamarca,Quebradanegra,22,4.0954545454,1.5618181818,7.7663636363,1.69,148.25,,0.0275,0,0.185,13.15,0,354.625,209.625,0.01,5.375,1.1825,0,0.0645454545,0,,1.1818181818,0,0,0,,0,0,0.06,0,0,0.02,,0,0.01,0,,,,,,8.104545,8.104545,BAJO
2015,Cundinamarca,Quetame,11,1.4909090909,0.8154545454,7.6727272727,0.821,74.333333333300004,,0.07,0,0.04,10.9,0,105.3333333333,34,0.0666666666,2,0.5066666666,0,0.0227272727,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0.01,,,,,,,3.191818,3.191818,SIN RIESGO
2015,Cundinamarca,Quipile,11,0.7545454545,0.2145454545,8.11,0.6572727272,193.5,,0.29,0.05,0.04,9.699999999999999,0,221.5,27.75,0,1.5,0.6325,0,0.0472727272,0,,0,0,0,0,,0,0,0.035,0,0,,0,0,,,,,0,,,4.864545,4.864545,SIN RIESGO
2015,Cundinamarca,Ricaurte,12,2.8416666666,0.7733333333,7,1.3166666666,35.75,,0.01,0,0,,0,45.5,11.5,0.04,7.25,1.9725,0,0.0416666666,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,,,,,,0,0,SIN RIESGO
2015,Cundinamarca,San Antonio Del Tequendama,12,1.5833333333,0.3991666666,7.5108333333,0.8891666666,39.5,,0.5933333333,0,0.015,,0,66.333333333300004,25,0.034,1.8333333333,5.2166666666,0,0.065,,1.22,0,0,0,0,,0,,0,0,0,0.01,0,0,0.01,0,,,,,,1.665,1.665,SIN RIESGO
2015,Cundinamarca,San Bernardo,13,3.7,0.5441666666,7.93,1.7266666666,9.199999999999999,,0.008,0.05,0,0,0,13.2,1.4,0.06,2.8,6.914,0,0.0466666666,0,,0,0,0,0,,0,0,0,0,0,,0,0,0.01,,,,,,,0.083076,0.083076,SIN RIESGO
2015,Cundinamarca,San Cayetano,12,2.425,0.6158333333,7.2666666666,1.4333333333,7.75,,0.03,0,0.01,,0,19,13.25,0.0325,2.25,0.9025,0,0.1116666666,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,0.584166,0.584166,SIN RIESGO
2015,Cundinamarca,San Francisco,17,1.2411764705,0.3094117647,7.3117647058,1.1494117647,24,,0.9185714285,,0,,,29.4285714285,5.8571428571,0.0785714285,2.1428571428,1.7,0,0.09,0,,91.529411764700001,0,0,0,,0.0006666666,0,,0,0,0.015,,0,,,,,,,,3.8,3.8,SIN RIESGO
2015,Cundinamarca,San Juan De Río Seco,20,7.865,3.1245,7.8935,0.692,81.8,,0.088,0,,0,0,92,22.4,0,2.8,1.33,0,0.0425,0,,598.85,18.2,0.002,0,,,0,0,,0,,,0,0,0,,,,,,45.8675,45.8675,ALTO
2015,Cundinamarca,Sasaima,24,2.1875,0.7525,7.0233333333,1.3629166666,47.625,,0.18625,0,0,1.5,0,120.5,78.1875,0.0453846153,1.75,1.42375,0,0.0708333333,0,0.32,0.3333333333,0,0,0,,0,0,0.0575,0,0,0.0223333333,,0.0015,0,0,,,,,,12.077500000000001,4.442083,BAJO
2015,Cundinamarca,Sesquilé,12,4.8333333333,1.0933333333,7.4116666666,0.7983333333,19,,0.0675,0,0,0,0,19.25,9.25,0.11,2.75,1.2475,0,0.0983333333,,,0,0,0,0,,0,,0,0,0,0,0,0,,,,,,,,2.884166,2.884166,SIN RIESGO
2015,Cundinamarca,Sibaté,77,14.664473684200001,3.2294805194,6.8579220779,0.6382894736,6.238095238,,0.2016666666,0.01,0,0,0,8.0714285714,5.975609756,0.2592857142,2.0476190476,1.6647619047,0.0004761904,0.105,0,,106.1315789473,8.210526315699999,0,0,,0,0,0,0,0,0,0,0,0.0028571428,0,0,0,0,,,24.393505999999999,24.393505999999999,MEDIO
2015,Cundinamarca,Silvania,26,4.0115384615,0.7192307692,7.6611538461,1.3634615384,12.25,,0.0491666666,0.025,0.05,0.5,0,13.333333333300001,11.727272727200001,0.0116666666,3.25,5.1075,0,0.1396153846,0,1.04,172.6538461538,98.076923076900002,0,0,,0,0,0.025,0,0,,0,0,0.01,0,,,0,,,11.459614999999999,11.459614999999999,BAJO
2015,Cundinamarca,Simijaca,9,5.6666666666,1.0211111111,7.0766666666,1.2877777777,40.333333333299997,,0.0166666666,0,0,0,0,47.333333333299997,15,0.0733333333,3,1.1266666666,0,0.1311111111,0,,0,0,0,0,,0,0,0.03,0,0,0,,0,0,,,,0,,,2.435555,2.435555,SIN RIESGO
2015,Cundinamarca,Soacha,109,3.5809523809,0.765595238,7.0242857142,1.2808333333,23.129032257999999,,0.0632258064,0,0.0125,0,0,29.0967741935,9.0666666666,0.207037037,2.1612903225,0.7809677419,0,0.0579761904,0.032,2.0366666666,0.0091743119,0,0,0,0,0,0,0.0183333333,0,0,0,0,0,0,0,,,0,,,1.11266,1.11266,SIN RIESGO
2015,Cundinamarca,Sopó,42,2.5951219512,0.2773170731,6.8843902439,1.3587804878,18.826086956499999,,0.0647826086,0,0.005,0.7,0,28.130434782599998,8.956521739099999,0.0285714285,7.4782608695,4.0278260869,0,0.0295121951,0.046,,0,0,0,0,0,0.0005,0,0.01,0,0,0,,0,0.0033333333,0,0,0,,,,0.038809,0.038809,SIN RIESGO
2015,Cundinamarca,Subachoque,8,6.6625,1.16375,7.0325,0.96625,7.5,,0.0075,,0,,,9.5,14.75,0.075,3.25,1.8175,0,0.085,0,,0.125,0,0,0,,0,0,,0,0,,0,0,,,,,,,,7.21875,7.21875,BAJO
2015,Cundinamarca,Suesca,38,7.9631578947,2.6686842105,7.5610526315,1.0586842105,21.722222222199999,,0.1577777777,0.0642857142,0.016,0.26,0,19.722222222199999,16.3888888888,1.0523529411,8.3888888888,2.1294444444,0.0066666666,0.0586842105,0.1533333333,,231.18421052630001,1.6578947368,0,0,,0.0006,0,0.0171428571,0,0,0,0,0,,,,,,,,22.981842,22.981842,MEDIO
2015,Cundinamarca,Supatá,12,2.2416666666,0.6458333333,7.4016666666,0.6875,30.75,,1.3475,0,0,0,0,32.75,4.25,0.0275,1.25,0.705,0,0.0225,0,0,0.1666666666,0,0,0,,0.002,0,0,0,0,,0,0,0,0,,,0,,,7.889166,7.889166,BAJO
2015,Cundinamarca,Susa,9,2.6555555555,1.1477777777,7.0522222222,1.4555555555,7.6666666666,,0.4233333333,0.05,0,,0,7.6666666666,2.3333333333,0.12,2,3.6866666666,0,0.0744444444,,,0,0,0,0,,0,,0.07,0,0,0,,0,0,,,,0,,,5.574444,5.574444,BAJO
2015,Cundinamarca,Sutatausa,12,3.7583333333,0.9,7.4016666666,1.4491666666,53.25,,0.0675,0.04,0,0,0,52.75,14,0.0775,1,1.25,0,0.1275,,,26,0,0,0,,0,,0.035,0,0,0,,0,0,,,,0,,,4.463333,4.463333,SIN RIESGO
2015,Cundinamarca,Tabio,13,4.7307692307,1.1815384615,6.973076923,1.123076923,34.333333333299997,,0.3716666666,,0,,,28.833333333300001,4.3333333333,0.16,5.3333333333,0.75,0,0.053076923,0.025,,23.3846153846,3.8461538461,,,,0.00025,0,,0,,,,,,,,,,,,9.423845999999999,9.423845999999999,BAJO
2015,Cundinamarca,Tausa,24,6.4,1.55,6.9916666666,1.38,12.4666666666,,0.1086666666,0.05,,15.7,0,25.4,15.4285714285,0.2753333333,4.4,1.8713333333,0,0.0620833333,0,7.75,0,0,0,0,,,0,0.03,,0,,,0,0.0033333333,0,,,0,,,5.669583,5.669583,BAJO
2015,Cundinamarca,Tena,31,3.5387096774,1.1709677419,7.6825806451,2.2125806451,107.84615384609999,,0.5423076923,0,0,4.06,0,137.923076923,28.923076923,0.0623076923,2.0769230769,2.4361538461,0,0.0319354838,0.1275,0.66,78.258064516100006,4.1612903225,0,0,0,0,0,0,0,0,0.005,,0,0,0,,,0,,,10.993225000000001,10.993225000000001,BAJO
2015,Cundinamarca,Tenjo,28,2.4178571428,1.2142857142,7.4125,0.8764285714,54.25,,0.124375,0,0.01,7.6,0,55.5625,3,0.1314285714,2.5,0.958125,0,0.0221428571,0,,0.0357142857,0,0,0,,0,0,0,0,0,0,,0,0.005,0,,,,,,3.736071,3.736071,SIN RIESGO
2015,Cundinamarca,Tibacuy,12,1.3583333333,0.2391666666,7.6025,1.145,21.75,,0.6775,0,0,0,0,23.25,5.5,0,1.75,0.5875,0,0.0458333333,,,0.1666666666,0,0,0,,0,,0,,0,0,,0,0,0,,,0,,,4.663333,4.663333,SIN RIESGO
2015,Cundinamarca,Tibirita,12,13.9727272727,3.2727272727,6.4009090909,0.4854545454,4.3333333333,,0.0366666666,0,0,0,0,8,11.333333333300001,0.04,1.3333333333,1.4766666666,0,0.229090909,0,,41.636363636299997,0,0,0,,0,0,0,0,0,,0,0,,0,,,,0,,15.61,15.61,MEDIO
2015,Cundinamarca,Tocaima,55,2.0054545454,0.4489090909,7.1794545454,1.2674545454,41.612903225799997,,0.0158064516,0,0.0066666666,9.6333333333,0,85.064516128999998,42.129032258000002,0.0092857142,5.2258064516,1.5516129032,0,0.0614545454,0,,0,0,0,0,0,0,0,0.0083333333,0,0,,0,0,0.01,0,,,0,,,0.898909,0.898909,SIN RIESGO
2015,Cundinamarca,Tocancipá,44,2.0568181818,0.271590909,7.251590909,1.2531818181,22.5,,0.1,0.017,0.0066666666,1.375,0,24.55,5.85,0.015,8.050000000000001,3.754,0,0.0245454545,0,0.645,0.0227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0.374545,0.374545,SIN RIESGO
2015,Cundinamarca,Topaipí,12,1.7166666666,0.5916666666,6.6366666666,0.9908333333,22.75,,0.0075,0.13,0.02,0.5,0,48,22.25,0.0625,0.5,0.2575,0,0.1591666666,0,0,0.1666666666,0,0,0,,0.005,0,0,0,0,,,0,0,0,,,0,,,12.730833000000001,5.755833,BAJO
2015,Cundinamarca,Ubalá,11,11.509090908999999,5.7181818181,7.6381818181,1.0272727272,9.5,,0.02,0,0,0,0,13.5,7,0.195,1.5,1.2275,0,0.2509090909,0,,0,0,0,0,,0,0,0,0,0,,0,0,0.01,0,,,0,,,12.38,12.38,BAJO
2015,Cundinamarca,Ubaque,20,5.32,1.6131578947,6.8645,0.761,20.6,,0.066,0,,0.2666666666,0,14.8,21.4,0.0675,2.4,1.934,0,0.1965,0,,105,6.3,0,0,,,0,0,,0,,,0,0,0,,,,,,24.286999999999999,24.286999999999999,MEDIO
2015,Cundinamarca,Une,10,2.57,0.711,7.05,1.008,16.25,,0.065,0,0,0,0,22.25,3,0.0775,2.75,0.99,0,0.082,0,,2.2,0.5,0,0,0,0,0,0,0,0,,,0,0,,,,,,,4.907,4.907,SIN RIESGO
2015,Cundinamarca,Útica,12,1.3166666666,0.3383333333,7.4483333333,1.1683333333,72.75,,0.01,0,0,,0,205.25,116.5,0,26.5,1.31,0,0.0608333333,0.21,,0.75,0,0,0,,0,0,0,0,0,0.01,,0,0.01,,,,,,,4.440833,4.440833,SIN RIESGO
2015,Cundinamarca,Venecia,13,5.025,0.9491666666,7.1608333333,1.4666666666,6.8,,0.036,0.025,0.02,0.6,0,13.8,8.6,0.0825,3.2,6.0782,0,0.1341666666,0,,0,0,0,0,,0.001,0,0.025,0,0,,,0,0,,,,,,,8.15,8.15,BAJO
2015,Cundinamarca,Vergara,10,2.91,0.818,7.538,1.233,67.25,,0.0725,0,0.017,,0,93.25,26.25,0.03,1,0.53,0,0.042,,,0,0,0,0,,0,,0,,0,0.015,,0.003,0,,,,,,,5.329,5.329,BAJO
2015,Cundinamarca,Vianí,11,3.8727272727,1.0381818181,7.7063636363,1.4954545454,94,,0.03,0.05,0.02,9.300000000000001,0,122,30.25,0.4675,1,0.8925,0,0.0909090909,,,39.545454545399998,0,0,0,,0,,0,0,0,0.01,,0,0,0,,,,,,8.334545,8.334545,BAJO
2015,Cundinamarca,Villa De San Diego De Ubate,64,3.0666666666,0.6233333333,7.4588095238,1.7126190476,24.9,,0.058,0,0,5.5,0,36.700000000000003,9.9,0.1633333333,3.6,1.558,0,0.0564285714,,1.42,0,0,0,0,,0,,0,0,0,,0,0,0,0,,,0,,,0.334687,0.334687,SIN RIESGO
2015,Cundinamarca,Villagómez,12,3.075,1.1691666666,6.5233333333,1.1141666666,7,,0.03,,0.03,,,15,6.25,0.11,3,0.8375,0,0.0258333333,0,5.94,0.1666666666,0,0,0,,0,0,,0,0,,,0,0,0,,,0,,,5.0575,5.0575,SIN RIESGO
2015,Cundinamarca,Villapinzón,12,6.7,0.8991666666,7.1133333333,1.3466666666,5.25,,0.0375,0.02,0,0,0,2.75,0.25,0.0775,2,1.1275,0,0.1058333333,0,,0,0,0,0,,0,0,0,0,0,,0,0,0.03,,,,,,,0.31,0.31,SIN RIESGO
2015,Cundinamarca,Villeta,62,1.6513513513,0.1854054054,7.1621621621,1.1837837837,116,,0.0233333333,0,0.06,16.100000000000001,0,348.3333333333,241.44444444440001,0.0122222222,4,1.6677777777,0,0.0721621621,0.06,,0.4918032786,0,0,0,0.2,0,0,0.025,0,0,0.02,,0,0,0,,,0,0,,2.879677,2.879677,SIN RIESGO
2015,Cundinamarca,Viotá,10,4.3,1.069,7.067,1.421,11.5,,0.2425,,0,,,17.25,9.5,0.135,1.5,1.6125,0,0.075,0,,7.5,0,,,,0,0,,,,0,,,,,,,,,,8.651999999999999,8.651999999999999,BAJO
2015,La Guajira,Uribia,26,3.2307692307,0.2896153846,6.8934615384,0.868076923,14.658799999999999,,,,,,,23.090909090899999,12.631133333299999,,,,,,,,1.2307692307,0,,,,,,,,,,,,,,,,,,,5.115,5.115,BAJO
2015,Cundinamarca,Yacopí,10,4.13,1.929,7.131,1.515,16.333333333300001,,0.01,0.05,,0,0.15,46.666666666600001,57.666666666600001,0.3066666666,2,0.4133333333,0,0.171,,,0.7,0,0,0,,,,0,,0,,,0,0,0.001,,,0,,,15.348000000000001,15.348000000000001,MEDIO
2015,Cundinamarca,Zipacón,24,1.8416666666,0.6175,8.2366666666,0.4225,39.333333333299997,,0.6133333333,0,0,0,0,29.916666666600001,6.4166666666,0,1.1666666666,2.7283333333,0,0.0445833333,0.0366666666,2.39,447.125,2.4583333333,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,36.647500000000001,36.647500000000001,ALTO
2015,Cundinamarca,Zipaquirá,90,2.7044776119,0.5489552238,7.0625373134,0.9449253731,8.7407407407,,0.0403703703,0.0133333333,0.0066666666,2.7666666666,0,15.037037036999999,6,0.0745454545,10.6296296296,1.8307407407,0,0.0407462686,0,,3.9777777777,0,0,0,0,0.0006666666,0,0,0,0,,0,0,0,0,,,0,,,0.615333,0.615333,SIN RIESGO
2015,Guainía,Barranco Minas,3,,,6.9533333333,0,21.333333333300001,0,0.19,0.5663333333,0,,,,22.333333333300001,0.156,,5.4333333333,0.0246666666,0,0.0166666666,,27.833333333300001,0.6666666666,,,,,,,,,,,,,,,,,,,54.623333000000002,54.623333000000002,ALTO
2015,Guainía,Inírida,320,,,4.6566783216,0.8269090909,1.4449122807,12.7724832214,0.7033802816,0.4442094594,0,,,,73.101425675599998,0.187755102,21.85,4.3549054054,0.0741013513,0.9523986486,0.1523809523,,11.389823008800001,0.177092511,,,,,,,,,,,,,,,,,,0,16.260781000000001,16.260781000000001,MEDIO
2015,Huila,Acevedo,63,21.746031746,3.6357142857,7.1063492063,0.1317460317,28,,0.25,,,,,23,2.18,0,21,,,1,0.5,,0.5,0.4354838709,,,,,,,,,,,,,,,,,,,51.989364999999999,51.989364999999999,ALTO
2015,Huila,Agrado,56,20.089285714199999,2.8810714285,7.1232142857,0.0723214285,67.5,,0.175,,,,,59.5,12.172499999999999,0.03,16.375,,,,0.1,,0.6071428571,0.375,,,,,,,,,,,,,,,,,,,51.686070999999998,51.686070999999998,ALTO
2015,Huila,Aipe,58,12.758620689600001,1.8451724137,7.4258620689,0.2417241379,45.75,,0.075,,,,,53.5,8.8675,0,17.875,,,,0,,0.5172413793,0.3620689655,,,,,,,,,,,,,,,,,,,43.276724000000002,43.276724000000002,ALTO
2015,Huila,Algeciras,62,26.935483870900001,2.7756451612,7.4129032258,0.0998387096,43,,0.075,,,,,48,16.175000000000001,0.0925,18,,,,0.2,,0.5483870967,0.5,,,,,,,,,,,,,,,,,,,50.806612000000001,50.806612000000001,ALTO
2015,Huila,Altamira,61,15.3934426229,2.4544262295,7.6163934426,0.2,44.75,,0.1375,,,,,45.5,16.574999999999999,0.05,7.6666666666,,,,0.2,,0.7049180327,0.5245901639,,,,,,,,,,,,,,,,,,,52.235573000000002,52.235573000000002,ALTO
2015,Huila,Baraya,63,21.698412698399999,2.2776190476,7.1317460317,0.2153968253,69,,0.125,,,,,76,27.3,0.025,12.25,,,,0.1,,0.5873015873,0.4444444444,,,,,,,,,,,,,,,,,,,49.385714,49.385714,ALTO
2015,Huila,Campoalegre,57,10.8771929824,1.458245614,7.3747368421,0.1321052631,68.833333333300004,,0.1333333333,,,,,51.666666666600001,8.9983333333,0.0916666666,10.5666666666,,,,0.3,,0.5087719298,0.4210526315,,,,,,,,,,,,,,,,,,,41.495263000000001,41.495263000000001,ALTO
2015,Huila,Colombia,61,50.032786885199997,6.3950819672,6.9,0.1060655737,31.25,,0.125,,,,,40,26.274999999999999,0.005,11.5,,,,0,,0.5901639344,0.4426229508,,,,,,,,,,,,,,,,,,,57.737704000000001,57.737704000000001,ALTO
2015,Huila,Elías,61,18.0655737704,3.4581967213,7.568852459,0.1737704918,65.75,,0.25,,,,,81.805000000000007,26.074999999999999,0.0125,17.125,,,,0.1,,0.6885245901,0.5081967213,,,,,,,,,,,,,,,,,,,53.342621999999999,53.342621999999999,ALTO
2015,Huila,Garzón,193,15.186528497399999,1.5517098445,7.1637305699,0.2418134715,27.875,,0.1,,,,,39.25,17.05875,0.08125,14.1875,,,,0.05,,0.4818652849,0.3575129533,,,,,,,,,,,,,,,,,,,41.242019999999997,41.242019999999997,ALTO
2015,Huila,Gigante,64,13.984375,1.13734375,7.46,0.16765625,38,,0.0666666666,,,,,44,9.676666666599999,0.0333333333,12,,,,0.3,,0.71875,0.609375,,,,,,,,,,,,,,,,,,,53.461717999999998,53.461717999999998,ALTO
2015,Huila,Guadalupe,64,15.96875,2.3490625,7.3453125,0.08609375,23.25,,0.0625,,,,,34.5,15.65,0.025,10.975,,,,0.1,0,0.59375,0.5238095238,,,,,,,,,,,,,,,,,,,50.737968000000002,50.737968000000002,ALTO
2015,Huila,Hobo,56,10.6785714285,1.0980357142,7.6,0.1108928571,44,,0.2,,,,,88.666666666599994,22.5333333333,0,14,,,,1,,0.625,0.5,,,,,,,,,,,,,,,,,,,47.989463999999998,47.989463999999998,ALTO
2015,Huila,Iquira,61,8.7704918032,1.0955737704,7.2136065573,0.1144262295,46.25,,0.13,,,,,39.200000000000003,11.128,0.02,11.875,,,0,0,,0.6833333333,0.4833333333,,,,,,,,,,,,,,,,,,,45.948852000000002,45.948852000000002,ALTO
2015,Huila,Isnos,62,39.822580645099997,3.0243548387,6.8,0.243548387,25.75,,0.15,,,,,29.5,2.8425,0.15,14.75,,,,0,,0.4677419354,0.4032258064,,,,,,,,,,,,,,,,,,,51.405321999999998,51.405321999999998,ALTO
2015,Huila,La Argentina,60,15.5,2.8096666666,7.0683333333,0.1471666666,20.666666666600001,,0.1666666666,,,,,11.333333333300001,19.9433333333,0.0166666666,17,,,,0.3,,0.85,0.5833333333,,,,,,,,,,,,,,,,,,,62.308,62.308,ALTO
2015,Huila,La Plata,172,20.779069767399999,2.0086627906,6.9745348837,0.1786046511,78.75,,0.1825,,,,,71.5,6.92,0.02,13.074999999999999,,,1,0.55,,0.6608187134,0.4385964912,,,,,,,,,,,,,,,,,,,51.194651,51.194651,ALTO
2015,Huila,Nátaga,62,26.629032257999999,3.433548387,7.0112903225,0.1808064516,13.6,,0.088,,,,,24,10.08,0.09,11,,,,0,,0.5322580645,0.4516129032,,,,,,,,,,,,,,,,,,,52.219515999999999,52.219515999999999,ALTO
2015,Huila,Neiva,152,7.9210526315,1.961118421,7.2822368421,0.7519736842,62.473684210499997,,0.0526315789,,,,,69.684210526300006,12.225789473600001,0.0105263157,14.6315789473,,,,0.4,,0.2894736842,0.1447368421,,,,,,,,,,,,,,,,,,,22.76671,22.76671,MEDIO
2015,Huila,Oporapa,57,22.192982456100001,1.6821052631,6.8403508771,0,,,,,,,,,,,,,,1,0.5,,0.6964285714,0.5892857142,,,,,,,,,,,,,,,,,,,61.025263000000002,61.025263000000002,ALTO
2015,Huila,Paicol,63,16.523809523800001,3.3065079365,6.5142857142,0.1936507936,22,,0.02,,,,,20.8,5.482,0.02,12.1,,,,0,,0.5555555555,0.5238095238,,,,,,,,,,,,,,,,,,,50.841746000000001,50.841746000000001,ALTO
2015,Huila,Palermo,69,14.0882352941,2.8201470588,7.4911764705,0.4302941176,86.769230769200007,,0.1964285714,,,,,42.266666666600003,16.063333333300001,0.0733333333,24.8,,,,2.0166666666,,0.25,0.1911764705,,,,,,,,,,,,,,,,,,,22.51,22.51,MEDIO
2015,Huila,Palestina,59,22.491525423700001,2.6050847457,6.8344067796,0.2920338983,2.75,,0.1766666666,,,,,12.5,17.4375,0.0875,11.125,,,0,0,,0.5344827586,0.3103448275,,,,,,,,,,,,,,,,,,,45.561525000000003,45.561525000000003,ALTO
2015,Huila,Pital,63,19.666666666600001,2.682063492,6.9428571428,0.169047619,34,,0.084,,,,,51.6,19.16,0.006,13.7,,,,0.02,,0.6507936507,0.4761904761,,,,,,,,,,,,,,,,,,,56.589841,56.589841,ALTO
2015,Huila,Pitalito,233,19.085836909800001,3.4748927038,7.2072532188,0.3643776824,35.888888888799997,,0.0655555555,,,,,32,5.85,0.0077777777,20,,,,0,,0.5665236051,0.3905579399,,,,,,,,,,,,,,,,,,,46.877167,46.877167,ALTO
2015,Huila,Rivera,63,9.9841269841,0.7696825396,7.2698412698,0.1717460317,65,,0.1125,,,,,55.75,10.862500000000001,0.00875,11.8125,,,,0.2,,0.5396825396,0.365079365,,,,,,,,,,,,,,,,,,,35.648252999999997,35.648252999999997,ALTO
2015,Huila,Saladoblanco,56,25.321428571399998,3.0030357142,7.03125,0.1994642857,25.666666666600001,,0.1166666666,,,,,31.333333333300001,2.0333333333,0.0066666666,15.833333333300001,,,1,0,,0.6,0.4181818181,,,,,,,,,,,,,,,,,,,52.348035000000003,52.348035000000003,ALTO
2015,Huila,San Agustín,64,39.59375,2.2965625,6.8328125,0.16265625,11,,0.13,,,,,14.4,8.084,0.034,9.1,,,,0,,0.390625,0.1875,,,,,,,,,,,,,,,,,,,38.277031000000001,38.277031000000001,ALTO
2015,Huila,Santa María,34,14.8529411764,2.499117647,7.604117647,0.1644117647,52.333333333299997,,0.0666666666,,,,,45.333333333299997,0.3766666666,0,16.333333333300001,,,,0,,0.5882352941,0.4411764705,,,,,,,,,,,,,,,,,,,45.649704999999997,45.649704999999997,ALTO
2015,Huila,Suaza,51,18.1372549019,2.4419607843,7.131372549,0.0952941176,28.666666666600001,,0.1833333333,,,,,30,13.3833333333,0,19.333333333300001,,,,0.1,,0.5882352941,0.4117647058,,,,,,,,,,,,,,,,,,,46.606470000000002,46.606470000000002,ALTO
2015,Huila,Tarqui,61,9.557377049099999,1.3290163934,7.4114754098,0.2304918032,83,,0.09,,,,,84,7.085,0,14.583333333300001,,,,0,,0.475409836,0.2786885245,,,,,,,,,,,,,,,,,,,37.580162999999999,37.580162999999999,ALTO
2015,Huila,Tello,57,13.4210526315,2.0471929824,7.4035087719,0.1987719298,70.666666666599994,,0.1333333333,,,,,78,21.1,0,17.333333333300001,,,,0.2,,0.649122807,0.5263157894,,,,,,,,,,,,,,,,,,,51.539473000000001,51.539473000000001,ALTO
2015,Huila,Teruel,56,19.732142857100001,1.1983928571,7.3525,0.2546428571,30,,0.0833333333,,,,,18.666666666600001,4.5466666666,0.0166666666,9.166666666599999,,,,0,,0.5178571428,0.4642857142,,,,,,,,,,,,,,,,,,,47.276249999999997,47.276249999999997,ALTO
2015,Huila,Tesalia,63,11.031746031699999,1.0788888888,6.9126984126,0.1634920634,47.25,,0.0625,,,,,55.5,18.600000000000001,0.0625,7.875,,,,0,,0.3809523809,0.2857142857,,,,,,,,,,,,,,,,,,,33.606189999999998,33.606189999999998,MEDIO
2015,Huila,Timaná,56,11.964285714200001,0.9923214285,7.4119642857,0.2235714285,48.333333333299997,,0.1666666666,,,,,46.666666666600001,3.92,0.0066666666,16.666666666600001,,,0,0,,0.6181818181,0.5272727272,,,,,,,,,,,,,,,,,,,47.690356999999999,47.690356999999999,ALTO
2015,Huila,Villavieja,65,21.8307692307,5.9484615384,7.1338461538,0.5029230769,48.470588235199997,,0.094117647,,,,,40.352941176400002,27.512941176399998,0.0217647058,27.058823529400001,,,,0,,0.323076923,0.2153846153,,,,,,,,,,,,,,,,,,,28.784306999999998,28.784306999999998,MEDIO
2015,Huila,Yaguará,63,10.650793650700001,0.9644444444,6.5619047619,0.1204761904,37,,0.18,,,,,34.799999999999997,12.183999999999999,0.02,8.1,,,,0.1,,0.4761904761,0.3968253968,,,,,,,,,,,,,,,,,,,40.570157999999999,40.570157999999999,ALTO
